Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Unit Price
5796,CA-2020-124856,29-09-2020,03-10-2020,Second Class,LD-17005,Consumer,10011,OFF-ST-10002615,1395.54,9,0,362.84,155.06
5797,CA-2020-124856,29-09-2020,03-10-2020,Second Class,LD-17005,Consumer,10011,FUR-FU-10000521,117.36,4,0,36.38,29.34
5798,CA-2020-124856,29-09-2020,03-10-2020,Second Class,LD-17005,Consumer,10011,OFF-LA-10000121,18.9,3,0,8.69,6.3
5799,CA-2020-124856,29-09-2020,03-10-2020,Second Class,LD-17005,Consumer,10011,OFF-PA-10001289,77.52,2,0,37.98,38.76
5800,CA-2020-166716,20-08-2020,25-08-2020,Second Class,CR-12730,Consumer,60610,FUR-CH-10004495,421.37,2,0.3,-6.02,210.69
5801,CA-2020-123225,11-07-2020,14-07-2020,First Class,MN-17935,Consumer,79907,TEC-PH-10000895,575.97,4,0.2,43.2,143.99
5802,CA-2020-123225,11-07-2020,14-07-2020,First Class,MN-17935,Consumer,79907,OFF-PA-10000552,10.37,2,0.2,3.63,5.18
5803,CA-2021-163440,22-03-2021,24-03-2021,First Class,RD-19900,Consumer,91360,TEC-PH-10000376,15.98,2,0.2,1.2,7.99
5804,US-2023-106796,12-05-2023,19-05-2023,Standard Class,JP-16135,Home Office,45503,OFF-AR-10003504,10.27,3,0.2,1.16,3.42
5805,CA-2023-113873,13-11-2023,19-11-2023,Standard Class,KE-16420,Corporate,75220,OFF-ST-10000943,61.79,4,0.2,6.18,15.45
5806,CA-2023-113873,13-11-2023,19-11-2023,Standard Class,KE-16420,Corporate,75220,FUR-BO-10003441,206,3,0.32,-27.26,68.67
5807,CA-2022-149783,04-09-2022,07-09-2022,Second Class,DL-13315,Consumer,37918,OFF-PA-10002195,12.19,3,0.2,4.11,4.06
5808,CA-2022-149783,04-09-2022,07-09-2022,Second Class,DL-13315,Consumer,37918,OFF-AP-10001205,87.17,2,0.2,8.72,43.58
5809,CA-2022-149783,04-09-2022,07-09-2022,Second Class,DL-13315,Consumer,37918,OFF-AR-10002987,31.74,2,0.2,8.33,15.87
5810,CA-2022-125017,06-02-2022,11-02-2022,Standard Class,KB-16240,Corporate,37421,FUR-FU-10000723,132.22,4,0.2,-18.18,33.06
5811,US-2021-163279,22-03-2021,26-03-2021,Standard Class,JD-16150,Corporate,92037,OFF-PA-10003127,105.52,4,0,48.54,26.38
5812,US-2021-163279,22-03-2021,26-03-2021,Standard Class,JD-16150,Corporate,92037,FUR-FU-10000747,91.96,2,0,15.63,45.98
5813,US-2021-163279,22-03-2021,26-03-2021,Standard Class,JD-16150,Corporate,92037,TEC-PH-10001795,1487.98,3,0.2,186,495.99
5814,CA-2021-150196,02-07-2021,03-07-2021,First Class,SR-20740,Home Office,10024,OFF-PA-10003797,19.44,3,0,9.33,6.48
5815,US-2021-106495,15-06-2021,17-06-2021,First Class,AC-10450,Consumer,33614,TEC-AC-10002718,11.67,1,0.2,-0.73,11.67
5816,CA-2020-124730,26-11-2020,26-11-2020,Same Day,LS-17245,Consumer,13501,TEC-PH-10002170,279.96,4,0,78.39,69.99
5817,CA-2020-124730,26-11-2020,26-11-2020,Same Day,LS-17245,Consumer,13501,OFF-BI-10001078,12.91,3,0.2,4.68,4.3
5818,CA-2020-124730,26-11-2020,26-11-2020,Same Day,LS-17245,Consumer,13501,OFF-BI-10001031,17.09,4,0.2,5.77,4.27
5819,CA-2020-124730,26-11-2020,26-11-2020,Same Day,LS-17245,Consumer,13501,OFF-LA-10001158,93.15,9,0,44.71,10.35
5820,CA-2020-124730,26-11-2020,26-11-2020,Same Day,LS-17245,Consumer,13501,OFF-LA-10001613,11.52,4,0,5.64,2.88
5821,CA-2023-117632,12-05-2023,18-05-2023,Standard Class,CS-12175,Corporate,94122,OFF-SU-10000157,238.62,2,0,4.77,119.31
5822,CA-2023-117632,12-05-2023,18-05-2023,Standard Class,CS-12175,Corporate,94122,OFF-AP-10004868,7.77,1,0,2.1,7.77
5823,CA-2023-117632,12-05-2023,18-05-2023,Standard Class,CS-12175,Corporate,94122,FUR-TA-10001520,285.48,5,0.2,-10.71,57.1
5824,CA-2023-117632,12-05-2023,18-05-2023,Standard Class,CS-12175,Corporate,94122,OFF-BI-10001900,19.17,4,0.2,6.47,4.79
5825,CA-2020-115056,02-05-2020,02-05-2020,Same Day,AR-10510,Consumer,43229,OFF-AP-10003971,26.14,3,0.2,1.96,8.71
5826,CA-2023-161067,03-09-2023,06-09-2023,Second Class,KB-16405,Home Office,10035,OFF-PA-10000418,419.4,4,0,201.31,104.85
5827,CA-2023-161067,03-09-2023,06-09-2023,Second Class,KB-16405,Home Office,10035,FUR-CH-10004626,90.8,1,0.1,14.12,90.8
5828,CA-2023-161067,03-09-2023,06-09-2023,Second Class,KB-16405,Home Office,10035,FUR-CH-10004860,181.76,2,0.1,-8.08,90.88
5829,CA-2023-161067,03-09-2023,06-09-2023,Second Class,KB-16405,Home Office,10035,OFF-AR-10003251,5.56,2,0,2.22,2.78
5830,CA-2022-122063,03-12-2022,07-12-2022,Standard Class,MM-17920,Consumer,47374,FUR-TA-10004575,581.96,2,0,104.75,290.98
5831,CA-2022-122063,03-12-2022,07-12-2022,Standard Class,MM-17920,Consumer,47374,FUR-CH-10004754,29.98,1,0,8.09,29.98
5832,CA-2021-111206,18-07-2021,22-07-2021,Standard Class,RF-19735,Consumer,92105,TEC-AC-10003095,519.96,4,0,176.79,129.99
5833,CA-2022-142895,21-07-2022,26-07-2022,Standard Class,BP-11290,Consumer,28027,OFF-LA-10000262,6.26,3,0.2,2.04,2.09
5834,CA-2022-142895,21-07-2022,26-07-2022,Standard Class,BP-11290,Consumer,28027,FUR-CH-10002961,363.92,5,0.2,0,72.78
5835,CA-2021-101868,09-06-2021,16-06-2021,Standard Class,MJ-17740,Consumer,33178,OFF-BI-10003876,64.2,5,0.7,-42.8,12.84
5836,CA-2021-101868,09-06-2021,16-06-2021,Standard Class,MJ-17740,Consumer,33178,OFF-BI-10002133,38.52,3,0.7,-26.96,12.84
5837,CA-2021-101868,09-06-2021,16-06-2021,Standard Class,MJ-17740,Consumer,33178,TEC-AC-10004396,72.6,5,0.2,-8.17,14.52
5838,CA-2023-133207,27-11-2023,03-12-2023,Standard Class,DO-13645,Consumer,90036,TEC-PH-10004100,57.57,4,0.2,5.76,14.39
5839,CA-2021-132948,27-03-2021,03-04-2021,Standard Class,MV-17485,Consumer,98115,OFF-ST-10000636,83.7,5,0,3.35,16.74
5840,CA-2021-134992,22-09-2021,26-09-2021,Second Class,MG-17875,Home Office,22204,OFF-PA-10001972,32.4,5,0,15.55,6.48
5841,CA-2021-134992,22-09-2021,26-09-2021,Second Class,MG-17875,Home Office,22204,FUR-FU-10002554,47.98,2,0,11.04,23.99
5842,CA-2021-126725,17-11-2021,21-11-2021,Standard Class,BS-11665,Consumer,92105,TEC-PH-10003174,415.97,4,0.2,52,103.99
5843,CA-2021-126725,17-11-2021,21-11-2021,Standard Class,BS-11665,Consumer,92105,OFF-ST-10001418,304.9,5,0,6.1,60.98
5844,CA-2021-126725,17-11-2021,21-11-2021,Standard Class,BS-11665,Consumer,92105,FUR-FU-10002813,80.96,4,0,29.15,20.24
5845,CA-2021-126725,17-11-2021,21-11-2021,Standard Class,BS-11665,Consumer,92105,OFF-ST-10000129,777.21,7,0,54.4,111.03
5846,CA-2021-126725,17-11-2021,21-11-2021,Standard Class,BS-11665,Consumer,92105,OFF-PA-10001639,32.4,5,0,15.55,6.48
5847,CA-2021-126725,17-11-2021,21-11-2021,Standard Class,BS-11665,Consumer,92105,FUR-CH-10001708,225.57,2,0.2,2.82,112.78
5848,CA-2021-126725,17-11-2021,21-11-2021,Standard Class,BS-11665,Consumer,92105,FUR-FU-10001591,36.6,3,0,15.37,12.2
5849,CA-2021-121783,10-11-2021,14-11-2021,Standard Class,PO-19180,Home Office,55113,OFF-AP-10003849,715.64,2,0,178.91,357.82
5850,CA-2021-121783,10-11-2021,14-11-2021,Standard Class,PO-19180,Home Office,55113,OFF-ST-10000078,795.51,3,0,143.19,265.17
5851,CA-2021-121783,10-11-2021,14-11-2021,Standard Class,PO-19180,Home Office,55113,TEC-CO-10001571,549.99,1,0,275,549.99
5852,CA-2021-121783,10-11-2021,14-11-2021,Standard Class,PO-19180,Home Office,55113,OFF-BI-10001658,74.76,3,0,34.39,24.92
5853,CA-2021-121783,10-11-2021,14-11-2021,Standard Class,PO-19180,Home Office,55113,FUR-FU-10004351,29.22,3,0,12.86,9.74
5854,US-2020-138835,10-09-2020,14-09-2020,Standard Class,DA-13450,Home Office,23464,OFF-BI-10003314,9.64,2,0,4.72,4.82
5855,CA-2021-112214,05-08-2021,11-08-2021,Standard Class,AH-10690,Corporate,75220,OFF-ST-10001505,33.49,7,0.2,-1.26,4.78
5856,CA-2021-112214,05-08-2021,11-08-2021,Standard Class,AH-10690,Corporate,75220,OFF-SU-10003567,23.04,3,0.2,-4.9,7.68
5857,CA-2021-112214,05-08-2021,11-08-2021,Standard Class,AH-10690,Corporate,75220,OFF-BI-10002982,1.36,1,0.8,-2.18,1.36
5858,CA-2021-112214,05-08-2021,11-08-2021,Standard Class,AH-10690,Corporate,75220,FUR-FU-10002364,14.76,5,0.6,-11.44,2.95
5859,US-2023-153255,03-09-2023,07-09-2023,Second Class,JK-15730,Consumer,94521,FUR-BO-10004218,239.67,2,0.15,14.1,119.83
5860,CA-2021-108119,01-11-2021,08-11-2021,Standard Class,MS-17530,Consumer,72032,FUR-TA-10002530,301.96,2,0,45.29,150.98
5861,CA-2021-157434,29-04-2021,04-05-2021,Second Class,JK-15640,Home Office,19120,OFF-PA-10001526,7.97,2,0.2,2.89,3.98
5862,CA-2022-101525,01-05-2022,04-05-2022,Second Class,CM-12235,Consumer,72209,OFF-PA-10001497,109.92,2,0,53.86,54.96
5863,CA-2022-101525,01-05-2022,04-05-2022,Second Class,CM-12235,Consumer,72209,OFF-PA-10003936,19.44,3,0,9.33,6.48
5864,CA-2022-101525,01-05-2022,04-05-2022,Second Class,CM-12235,Consumer,72209,OFF-AR-10000716,11.16,2,0,4.35,5.58
5865,US-2020-117968,05-08-2020,07-08-2020,Second Class,RS-19420,Corporate,6450,OFF-AP-10002765,79.47,3,0,22.25,26.49
5866,US-2020-117968,05-08-2020,07-08-2020,Second Class,RS-19420,Corporate,6450,OFF-AR-10004165,4.56,2,0,2.01,2.28
5867,US-2020-117968,05-08-2020,07-08-2020,Second Class,RS-19420,Corporate,6450,FUR-CH-10002335,1133.35,5,0,294.67,226.67
5868,CA-2022-158211,04-01-2022,08-01-2022,Standard Class,BP-11185,Corporate,19143,OFF-AR-10004078,4.67,1,0.2,0.58,4.67
5869,CA-2022-158211,04-01-2022,08-01-2022,Standard Class,BP-11185,Corporate,19143,OFF-BI-10002026,104.58,6,0.7,-80.18,17.43
5870,CA-2022-152247,07-11-2022,12-11-2022,Standard Class,MA-17995,Home Office,82001,FUR-CH-10001215,1603.14,4,0.2,100.2,400.78
5871,CA-2022-128223,14-06-2022,14-06-2022,Same Day,EB-13705,Corporate,92804,FUR-TA-10001771,1293.49,7,0.2,80.84,184.78
5872,CA-2022-154235,24-09-2022,28-09-2022,Standard Class,RD-19900,Consumer,47401,FUR-FU-10004006,127.95,3,0,21.75,42.65
5873,CA-2023-129910,30-03-2023,03-04-2023,Standard Class,ME-17320,Home Office,31907,OFF-ST-10003282,59.76,1,0,16.73,59.76
5874,CA-2023-133095,04-06-2023,04-06-2023,Same Day,EH-14005,Home Office,72401,OFF-BI-10002353,108.08,7,0,54.04,15.44
5875,CA-2023-133095,04-06-2023,04-06-2023,Same Day,EH-14005,Home Office,72401,OFF-BI-10004141,9.54,3,0,4.39,3.18
5876,CA-2021-130554,07-04-2021,09-04-2021,First Class,FM-14290,Home Office,19140,OFF-AR-10001954,11.74,3,0.2,1.03,3.91
5877,CA-2020-152443,21-05-2020,26-05-2020,Standard Class,FG-14260,Home Office,1841,OFF-BI-10001071,447.86,7,0,219.45,63.98
5878,CA-2020-152443,21-05-2020,26-05-2020,Standard Class,FG-14260,Home Office,1841,OFF-PA-10003022,17.94,3,0,8.79,5.98
5879,CA-2020-152443,21-05-2020,26-05-2020,Standard Class,FG-14260,Home Office,1841,OFF-AP-10001293,245.88,6,0,68.85,40.98
5880,CA-2022-133319,05-09-2022,11-09-2022,Standard Class,MV-17485,Consumer,10011,OFF-PA-10001815,192.16,4,0,92.24,48.04
5881,CA-2022-133935,18-09-2022,22-09-2022,Standard Class,JW-15220,Corporate,92105,FUR-CH-10001215,801.57,2,0.2,50.1,400.78
5882,CA-2022-133935,18-09-2022,22-09-2022,Standard Class,JW-15220,Corporate,92105,OFF-PA-10000100,368.91,9,0,180.77,40.99
5883,CA-2022-133935,18-09-2022,22-09-2022,Standard Class,JW-15220,Corporate,92105,FUR-CH-10002880,885.53,9,0.2,-99.62,98.39
5884,CA-2022-136301,13-03-2022,15-03-2022,Second Class,EH-13765,Corporate,94109,FUR-FU-10004712,28.28,2,0,7.35,14.14
5885,CA-2022-136301,13-03-2022,15-03-2022,Second Class,EH-13765,Corporate,94109,OFF-SU-10000151,4912.59,3,0,196.5,1637.53
5886,US-2020-109456,16-10-2020,17-10-2020,Same Day,LS-17245,Consumer,94110,OFF-BI-10000136,14.35,3,0.2,5.02,4.78
5887,US-2020-109456,16-10-2020,17-10-2020,Same Day,LS-17245,Consumer,94110,TEC-AC-10003610,179.97,3,0,86.39,59.99
5888,CA-2023-151596,08-10-2023,11-10-2023,First Class,BP-11050,Corporate,2920,OFF-ST-10001837,42.76,1,0,11.12,42.76
5889,CA-2021-147879,07-05-2021,12-05-2021,Standard Class,CC-12220,Consumer,42301,OFF-PA-10001952,45.68,2,0,21.01,22.84
5890,CA-2022-166625,14-04-2022,17-04-2022,First Class,JM-15580,Consumer,21215,OFF-BI-10002414,25.06,2,0,11.78,12.53
5891,CA-2022-146157,21-11-2022,26-11-2022,Standard Class,RD-19720,Consumer,60610,OFF-PA-10001790,38.43,1,0.2,13.45,38.43
5892,CA-2022-146157,21-11-2022,26-11-2022,Standard Class,RD-19720,Consumer,60610,OFF-ST-10001590,21.57,2,0.2,1.62,10.78
5893,CA-2022-146157,21-11-2022,26-11-2022,Standard Class,RD-19720,Consumer,60610,TEC-AC-10003657,81.58,3,0.2,2.04,27.19
5894,CA-2023-159954,10-09-2023,14-09-2023,Standard Class,SS-20410,Consumer,30318,OFF-BI-10004876,2.78,1,0,1.36,2.78
5895,CA-2023-100825,09-09-2023,14-09-2023,Standard Class,KD-16495,Corporate,90036,OFF-ST-10003123,99.87,3,0,23.97,33.29
5896,CA-2020-168305,01-11-2020,08-11-2020,Standard Class,PL-18925,Home Office,90049,OFF-LA-10003498,44.4,3,0,22.2,14.8
5897,CA-2020-168305,01-11-2020,08-11-2020,Standard Class,PL-18925,Home Office,90049,OFF-PA-10004947,21.4,5,0,9.63,4.28
5898,CA-2022-167682,03-04-2022,09-04-2022,Standard Class,ZD-21925,Consumer,47374,FUR-FU-10003799,71.12,4,0,22.05,17.78
5899,CA-2022-167682,03-04-2022,09-04-2022,Standard Class,ZD-21925,Consumer,47374,TEC-PH-10000673,259.96,4,0,124.78,64.99
5900,CA-2023-108000,12-01-2023,16-01-2023,Standard Class,LS-16945,Corporate,94110,OFF-EN-10002621,9.78,1,0,4.89,9.78
5901,CA-2021-146465,20-11-2021,24-11-2021,Standard Class,PB-18805,Home Office,94122,OFF-BI-10004528,24.19,9,0.2,7.56,2.69
5902,CA-2022-159639,27-11-2022,02-12-2022,Standard Class,PC-18745,Corporate,7090,FUR-FU-10001889,31.56,3,0,10.41,10.52
5903,US-2023-153948,06-11-2023,06-11-2023,Same Day,FM-14290,Home Office,94122,OFF-PA-10000157,59.94,3,0,28.17,19.98
5904,US-2023-153948,06-11-2023,06-11-2023,Same Day,FM-14290,Home Office,94122,OFF-PA-10002764,45.36,4,0,22.23,11.34
5905,US-2023-153948,06-11-2023,06-11-2023,Same Day,FM-14290,Home Office,94122,OFF-PA-10000143,26.4,5,0,12.67,5.28
5906,US-2023-153948,06-11-2023,06-11-2023,Same Day,FM-14290,Home Office,94122,OFF-LA-10000414,41.4,4,0,19.87,10.35
5907,US-2023-153948,06-11-2023,06-11-2023,Same Day,FM-14290,Home Office,94122,TEC-AC-10003441,16.95,1,0,1.02,16.95
5908,US-2022-113985,02-12-2022,07-12-2022,Standard Class,KD-16495,Corporate,95123,OFF-BI-10002353,24.7,2,0.2,9.26,12.35
5909,US-2022-113985,02-12-2022,07-12-2022,Standard Class,KD-16495,Corporate,95123,OFF-AP-10001303,59.7,3,0,26.87,19.9
5910,US-2022-113985,02-12-2022,07-12-2022,Standard Class,KD-16495,Corporate,95123,FUR-FU-10003026,14.52,3,0,5.66,4.84
5911,US-2022-113985,02-12-2022,07-12-2022,Standard Class,KD-16495,Corporate,95123,OFF-BI-10000632,104.18,3,0.2,33.86,34.73
5912,CA-2022-155383,17-12-2022,22-12-2022,Standard Class,SC-20680,Home Office,98115,OFF-ST-10001328,46.53,3,0,13.03,15.51
5913,CA-2020-120432,24-08-2020,26-08-2020,Second Class,DW-13585,Corporate,42301,OFF-SU-10004661,25.5,3,0,6.63,8.5
5914,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,OFF-ST-10000617,14.9,5,0,1.04,2.98
5915,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,OFF-LA-10002762,87.71,7,0,41.22,12.53
5916,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,FUR-CH-10001973,199.76,2,0.1,8.88,99.88
5917,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,OFF-ST-10003058,94.6,4,0,27.43,23.65
5918,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,FUR-BO-10004834,4228.7,6,0.2,158.58,704.78
5919,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,FUR-BO-10002213,2003.92,5,0.2,-25.05,400.78
5920,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,TEC-PH-10002170,209.97,3,0,58.79,69.99
5921,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,TEC-AC-10003033,659.9,2,0,217.77,329.95
5922,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,OFF-PA-10004071,110.96,2,0,53.26,55.48
5923,US-2021-126977,17-09-2021,23-09-2021,Standard Class,PF-19120,Consumer,10035,TEC-PH-10000169,67.8,4,0,1.36,16.95
5924,CA-2022-130288,26-11-2022,30-11-2022,Second Class,DK-13225,Corporate,10011,FUR-TA-10002958,313.18,2,0.4,-120.05,156.59
5925,CA-2023-146458,19-11-2023,22-11-2023,Second Class,RB-19435,Consumer,22153,OFF-AR-10001177,22.96,7,0,6.66,3.28
5926,CA-2023-150420,03-06-2023,08-06-2023,Standard Class,GD-14590,Corporate,98226,TEC-AC-10004975,1099.5,10,0,362.84,109.95
5927,US-2020-118997,08-04-2020,12-04-2020,Standard Class,RA-19885,Corporate,35601,FUR-TA-10001086,1215.92,8,0,316.14,151.99
5928,CA-2020-114314,11-10-2020,15-10-2020,Standard Class,DB-13555,Corporate,72701,OFF-LA-10000240,7.31,1,0,3.44,7.31
5929,CA-2020-114314,11-10-2020,15-10-2020,Standard Class,DB-13555,Corporate,72701,FUR-FU-10002107,8.92,4,0,3.92,2.23
5930,US-2023-169551,07-07-2023,09-07-2023,First Class,RL-19615,Consumer,19120,FUR-BO-10001519,87.21,3,0.5,-45.35,29.07
5931,US-2023-169551,07-07-2023,09-07-2023,First Class,RL-19615,Consumer,19120,OFF-PA-10004100,15.55,3,0.2,5.44,5.18
5932,US-2023-169551,07-07-2023,09-07-2023,First Class,RL-19615,Consumer,19120,TEC-PH-10001363,683.99,2,0.4,-114,341.99
5933,US-2023-169551,07-07-2023,09-07-2023,First Class,RL-19615,Consumer,19120,OFF-ST-10004835,13.39,3,0.2,1,4.46
5934,US-2023-169551,07-07-2023,09-07-2023,First Class,RL-19615,Consumer,19120,TEC-AC-10002018,16.78,3,0.2,4.82,5.59
5935,US-2023-169551,07-07-2023,09-07-2023,First Class,RL-19615,Consumer,19120,TEC-AC-10003033,527.92,2,0.2,85.79,263.96
5936,CA-2022-103107,04-07-2022,04-07-2022,Same Day,RB-19465,Home Office,98103,FUR-FU-10000221,25.4,5,0,8.64,5.08
5937,CA-2022-103107,04-07-2022,04-07-2022,Same Day,RB-19465,Home Office,98103,TEC-PH-10001198,177.48,3,0.2,19.97,59.16
5938,CA-2022-103107,04-07-2022,04-07-2022,Same Day,RB-19465,Home Office,98103,TEC-PH-10002564,71.98,3,0.2,9,23.99
5939,CA-2023-122077,19-05-2023,25-05-2023,Standard Class,JF-15295,Consumer,75023,TEC-PH-10003811,95.99,1,0.2,9.6,95.99
5940,CA-2023-122077,19-05-2023,25-05-2023,Standard Class,JF-15295,Consumer,75023,OFF-LA-10004178,13.22,4,0.2,4.3,3.3
5941,CA-2023-112431,12-10-2023,14-10-2023,Second Class,RW-19690,Consumer,90049,TEC-AC-10001465,435.84,12,0,130.75,36.32
5942,CA-2023-112431,12-10-2023,14-10-2023,Second Class,RW-19690,Consumer,90049,OFF-AR-10000940,5.88,2,0,1.59,2.94
5943,CA-2022-151092,06-08-2022,13-08-2022,Standard Class,VG-21790,Consumer,90032,TEC-PH-10001700,211.17,4,0.2,18.48,52.79
5944,CA-2020-104178,25-08-2020,29-08-2020,Standard Class,JM-15265,Corporate,90036,FUR-FU-10000771,6.28,1,0,2.64,6.28
5945,CA-2020-104178,25-08-2020,29-08-2020,Standard Class,JM-15265,Corporate,90036,TEC-AC-10002399,95.1,5,0,30.43,19.02
5946,CA-2020-104178,25-08-2020,29-08-2020,Standard Class,JM-15265,Corporate,90036,OFF-PA-10004983,25.92,4,0,12.44,6.48
5947,CA-2020-104178,25-08-2020,29-08-2020,Standard Class,JM-15265,Corporate,90036,OFF-ST-10004258,48.84,4,0,13.19,12.21
5948,CA-2021-115924,14-09-2021,18-09-2021,Second Class,BE-11455,Home Office,50315,OFF-BI-10004040,25.9,5,0,12.69,5.18
5949,CA-2023-161046,05-03-2023,05-03-2023,Same Day,CB-12535,Corporate,38671,OFF-EN-10003862,42.68,4,0,19.63,10.67
5950,CA-2023-161046,05-03-2023,05-03-2023,Same Day,CB-12535,Corporate,38671,TEC-AC-10004571,299.97,3,0,125.99,99.99
5951,CA-2023-161046,05-03-2023,05-03-2023,Same Day,CB-12535,Corporate,38671,OFF-AP-10000891,262.24,2,0,78.67,131.12
5952,CA-2023-161046,05-03-2023,05-03-2023,Same Day,CB-12535,Corporate,38671,OFF-BI-10002026,234.36,6,0,112.49,39.06
5953,US-2023-141698,15-04-2023,21-04-2023,Standard Class,SD-20485,Home Office,77041,OFF-PA-10001826,20.74,4,0.2,7.26,5.18
5954,US-2020-105151,30-03-2020,31-03-2020,First Class,SG-20890,Corporate,10009,OFF-AR-10001231,10.5,5,0,2.94,2.1
5955,CA-2020-155796,11-11-2020,15-11-2020,Second Class,TS-21430,Corporate,19601,FUR-FU-10000409,23.97,2,0.2,7.79,11.98
5956,CA-2020-155796,11-11-2020,15-11-2020,Second Class,TS-21430,Corporate,19601,FUR-BO-10002545,521.96,4,0.5,-250.54,130.49
5957,CA-2022-127138,12-03-2022,15-03-2022,Second Class,DK-13225,Corporate,94109,OFF-ST-10002756,676.55,5,0,6.77,135.31
5958,CA-2022-127138,12-03-2022,15-03-2022,Second Class,DK-13225,Corporate,94109,OFF-AP-10003842,154.9,5,0,40.27,30.98
5959,CA-2022-127138,12-03-2022,15-03-2022,Second Class,DK-13225,Corporate,94109,OFF-EN-10004459,30.56,4,0,14.97,7.64
5960,CA-2022-127138,12-03-2022,15-03-2022,Second Class,DK-13225,Corporate,94109,FUR-CH-10003746,770.35,3,0.2,77.04,256.78
5961,CA-2023-150602,09-02-2023,14-02-2023,Second Class,ML-17395,Corporate,90045,FUR-FU-10003142,21.12,4,0,6.55,5.28
5962,CA-2020-140732,11-11-2020,13-11-2020,Second Class,MA-17560,Home Office,90004,TEC-PH-10001425,575.93,9,0.2,57.59,63.99
5963,CA-2020-140732,11-11-2020,13-11-2020,Second Class,MA-17560,Home Office,90004,OFF-AP-10001626,7.78,2,0,2.02,3.89
5964,CA-2020-140732,11-11-2020,13-11-2020,Second Class,MA-17560,Home Office,90004,OFF-PA-10003625,123.92,4,0,55.76,30.98
5965,CA-2023-119011,20-08-2023,25-08-2023,Standard Class,LR-17035,Corporate,94109,OFF-SU-10004768,17.22,3,0,5.17,5.74
5966,CA-2023-119011,20-08-2023,25-08-2023,Standard Class,LR-17035,Corporate,94109,OFF-ST-10000777,226.56,6,0,63.44,37.76
5967,CA-2023-119011,20-08-2023,25-08-2023,Standard Class,LR-17035,Corporate,94109,TEC-PH-10003171,107.88,3,0.2,10.79,35.96
5968,CA-2022-166912,15-01-2022,17-01-2022,First Class,BE-11335,Home Office,10009,OFF-PA-10001033,81.98,2,0,40.17,40.99
5969,CA-2020-141726,20-07-2020,22-07-2020,First Class,CC-12145,Consumer,92105,OFF-PA-10000418,104.85,1,0,50.33,104.85
5970,CA-2020-141726,20-07-2020,22-07-2020,First Class,CC-12145,Consumer,92105,OFF-BI-10001982,8.7,2,0.2,3.16,4.35
5971,CA-2020-141726,20-07-2020,22-07-2020,First Class,CC-12145,Consumer,92105,OFF-PA-10002230,19.92,4,0,9.76,4.98
5972,CA-2020-141726,20-07-2020,22-07-2020,First Class,CC-12145,Consumer,92105,FUR-FU-10003577,43.02,3,0,15.49,14.34
5973,CA-2023-115105,06-02-2023,11-02-2023,Standard Class,BD-11770,Consumer,10024,FUR-BO-10001811,240.78,1,0.2,30.1,240.78
5974,CA-2021-143980,25-12-2021,29-12-2021,Standard Class,JK-15640,Home Office,10011,OFF-AP-10003779,414.96,2,0,124.49,207.48
5975,CA-2022-135636,08-10-2022,13-10-2022,Standard Class,DB-13615,Consumer,28205,OFF-ST-10000676,387.72,5,0.2,-67.85,77.54
5976,CA-2023-102155,13-07-2023,17-07-2023,Standard Class,RR-19525,Corporate,66212,OFF-ST-10001496,360.38,2,0,93.7,180.19
5977,CA-2023-102155,13-07-2023,17-07-2023,Standard Class,RR-19525,Corporate,66212,OFF-PA-10003673,13.56,2,0,6.24,6.78
5978,CA-2023-116953,24-04-2023,25-04-2023,First Class,SV-20935,Consumer,85204,TEC-PH-10004614,552,10,0.2,34.5,55.2
5979,CA-2020-117765,07-09-2020,13-09-2020,Standard Class,RB-19465,Home Office,74133,FUR-TA-10001039,429.9,5,0,111.77,85.98
5980,CA-2020-117765,07-09-2020,13-09-2020,Standard Class,RB-19465,Home Office,74133,OFF-BI-10000474,32.06,2,0,15.39,16.03
5981,CA-2020-117765,07-09-2020,13-09-2020,Standard Class,RB-19465,Home Office,74133,FUR-CH-10004698,161.96,2,0,45.35,80.98
